GeneID	GSM7020412	GSM7020417	GSM7020416	GSM7020415	GSM7020414	GSM7020413
ENSG00000226846	0	0	0	1	0	0
ENSG00000226847	0	0	0	0	0	0
ENSG00000226851	1	1	3	5	2	2
ENSG00000226853	4	4	12	5	9	6
ENSG00000226854	0	0	0	0	0	0
ENSG00000226855	2	1	1	1	1	1
ENSG00000226856	3	5	3	4	1	8
ENSG00000226857	0	0	0	0	0	0
ENSG00000226859	0	0	0	0	0	0
ENSG00000226860	0	0	0	0	0	0
ENSG00000226861	0	0	0	0	0	0
ENSG00000226862	3	2	8	1	6	4
ENSG00000226863	0	0	0	0	0	0
ENSG00000226864	0	0	0	0	0	0
ENSG00000226867	0	0	0	0	0	0
ENSG00000226868	0	0	0	0	0	0
ENSG00000226869	0	0	0	0	1	0
ENSG00000226870	0	0	0	0	0	0
ENSG00000226871	6	21	1	14	13	8
ENSG00000226872	0	0	0	0	1	0
ENSG00000226873	0	0	0	0	0	0
ENSG00000226874	5	4	1	3	3	3
ENSG00000226875	0	0	0	0	0	0
ENSG00000226876	1	0	0	0	0	0
ENSG00000226877	18	15	18	15	13	8
ENSG00000226878	0	1	0	0	0	2
ENSG00000226881	0	0	1	2	2	1
ENSG00000226883	2	1	0	1	0	0
ENSG00000226884	0	0	1	0	0	0
ENSG00000226885	0	0	0	0	0	0
ENSG00000226886	0	0	0	0	0	0
ENSG00000226887	16	3	4	6	4	3
ENSG00000226888	0	0	0	0	0	0
ENSG00000226889	18	9	9	6	14	12
ENSG00000226890	1	0	0	0	0	0
ENSG00000226891	179	175	106	158	63	71
ENSG00000226899	0	1	3	0	2	1
ENSG00000226900	2	3	1	0	0	0
ENSG00000226902	0	0	0	0	0	0
ENSG00000226903	0	0	0	0	0	0
ENSG00000226904	0	0	0	0	0	0
ENSG00000226905	0	0	0	0	0	0
ENSG00000226906	0	0	0	0	0	0
ENSG00000226908	1	0	2	2	2	0
ENSG00000226912	0	1	2	2	2	1
ENSG00000226913	0	0	1	0	2	0
ENSG00000226915	2	3	3	2	2	2
ENSG00000226917	5	0	1	0	2	1
ENSG00000226918	0	2	3	0	0	0
ENSG00000226919	0	0	0	0	0	1
ENSG00000226920	0	0	0	0	0	0
ENSG00000226921	2	0	0	0	0	0
ENSG00000226925	2	2	0	0	0	0
ENSG00000226926	0	0	0	0	0	0
ENSG00000226927	0	0	0	0	0	0
ENSG00000226928	0	2	4	3	13	8
ENSG00000226929	0	0	0	0	0	0
ENSG00000226930	0	0	0	0	0	0
ENSG00000226933	1	0	1	0	2	1
ENSG00000226935	6	3	4	2	3	0
ENSG00000226937	0	0	0	0	1	1
ENSG00000226938	1	1	4	1	1	0
ENSG00000226939	0	0	0	0	0	0
ENSG00000226941	0	0	0	0	0	0
ENSG00000226942	12	3	7	6	6	0
ENSG00000226943	0	0	0	0	0	0
ENSG00000226944	10	13	18	11	9	8
ENSG00000226945	16	11	12	9	13	11
ENSG00000226946	0	0	0	0	0	0
ENSG00000226947	0	0	0	0	0	0
ENSG00000226948	0	0	0	0	0	0
ENSG00000226949	0	0	0	1	1	0
ENSG00000226950	347	229	321	254	347	224
ENSG00000226952	0	0	0	0	0	0
ENSG00000226953	2	1	1	7	11	3
ENSG00000226954	0	0	1	2	0	1
ENSG00000226955	1	0	0	0	0	0
ENSG00000226956	0	0	0	0	0	0
ENSG00000226957	1	5	1	1	0	1
ENSG00000226960	1	1	1	4	0	0
ENSG00000226961	0	1	0	0	2	0
ENSG00000226962	0	0	0	0	0	0
ENSG00000226963	2	7	11	1	9	4
ENSG00000226964	0	0	0	0	0	0
ENSG00000226965	1	0	1	2	0	0
ENSG00000226967	1	0	0	1	0	3
ENSG00000226968	0	0	1	1	5	0
ENSG00000226969	1	1	1	0	1	0
ENSG00000226970	1	1	2	2	2	6
ENSG00000226971	3	1	0	0	0	0
ENSG00000226972	1	0	0	2	1	0
ENSG00000226973	0	5	0	7	1	1
ENSG00000226976	21	18	29	20	32	24
ENSG00000226977	2	1	2	3	4	0
ENSG00000226978	0	1	0	0	0	1
ENSG00000226979	0	0	0	0	0	0
ENSG00000226981	0	0	0	1	1	1
ENSG00000226982	6	8	4	2	3	7
ENSG00000226983	0	0	0	1	5	0
ENSG00000226984	0	0	0	0	2	0
ENSG00000226985	2	0	2	3	2	1
ENSG00000226986	1	0	6	4	0	1
ENSG00000226987	0	0	1	0	1	0
ENSG00000226989	3	0	0	0	2	1
ENSG00000226990	0	1	0	0	1	1
ENSG00000226991	0	0	0	0	0	0
ENSG00000226992	0	0	0	0	0	0
ENSG00000226994	0	0	0	0	1	0
ENSG00000226995	1	0	0	1	0	0
ENSG00000226996	1	0	0	0	0	1
ENSG00000226998	0	0	0	0	0	0
ENSG00000226999	0	1	0	0	1	1
ENSG00000227000	0	0	0	0	0	0
ENSG00000227001	21	11	12	7	8	8
ENSG00000227002	0	0	0	0	0	0
ENSG00000227004	0	0	0	0	0	0
ENSG00000227006	9	2	0	0	1	1
ENSG00000227007	0	0	0	0	1	0
ENSG00000227008	5	2	7	8	10	6
ENSG00000227009	0	1	2	1	2	0
ENSG00000227012	0	0	0	0	0	0
ENSG00000227013	0	0	0	0	0	0
ENSG00000227014	6	5	3	3	3	4
ENSG00000227015	0	0	0	0	0	0
ENSG00000227016	37	11	32	19	16	5
ENSG00000227017	1	4	4	5	4	0
ENSG00000227018	3	0	1	0	0	0
ENSG00000227019	0	0	0	0	0	0
ENSG00000227023	0	0	0	0	0	0
ENSG00000227028	4	6	15	9	14	2
ENSG00000227032	5	1	2	0	0	0
ENSG00000227033	0	0	0	0	1	0
ENSG00000227034	6	5	6	4	7	7
ENSG00000227035	0	0	0	0	0	0
ENSG00000227036	11	19	6	29	10	54
ENSG00000227038	0	0	0	0	0	0
ENSG00000227039	292	195	375	210	359	137
ENSG00000227040	1	2	0	3	5	3
ENSG00000227042	0	0	0	0	0	0
ENSG00000227043	0	1	0	1	2	0
ENSG00000227045	0	0	0	0	0	0
ENSG00000227047	0	0	0	0	0	0
ENSG00000227048	0	0	0	0	0	0
ENSG00000227050	1	2	1	0	0	0
ENSG00000227051	154	152	98	70	94	152
ENSG00000227053	0	3	4	3	5	3
ENSG00000227054	0	0	2	0	0	0
ENSG00000227055	3	6	7	10	21	4
ENSG00000227056	3	1	0	0	0	0
ENSG00000227057	0	0	0	0	0	0
ENSG00000227058	0	0	0	0	0	0
ENSG00000227059	0	0	0	1	0	0
ENSG00000227060	34	6	18	8	11	8
ENSG00000227061	0	0	0	0	0	0
ENSG00000227062	0	0	0	0	0	0
ENSG00000227063	0	0	0	1	0	0
ENSG00000227064	0	1	0	0	0	0
ENSG00000227066	1	10	0	4	2	5
ENSG00000227067	0	0	0	0	0	0
ENSG00000227068	0	0	0	0	1	1
ENSG00000227069	0	0	0	0	0	0
ENSG00000227070	7	14	16	15	5	9
ENSG00000227071	0	0	0	0	1	0
ENSG00000227072	0	0	0	0	1	0
ENSG00000227073	1	0	1	0	0	0
ENSG00000227075	0	0	0	0	0	0
ENSG00000227076	2	4	0	1	0	4
ENSG00000227077	0	0	0	0	0	0
ENSG00000227078	0	0	0	0	0	0
ENSG00000227080	2	0	1	0	0	2
ENSG00000227081	15	14	16	20	15	16
ENSG00000227082	3	5	2	8	4	5
ENSG00000227083	1	3	2	0	0	1
ENSG00000227087	3	1	2	1	3	0
ENSG00000227088	0	2	1	0	1	0
ENSG00000227089	0	0	0	0	0	0
ENSG00000227090	0	0	0	0	0	0
ENSG00000227091	0	0	0	0	0	0
ENSG00000227094	0	0	0	0	0	0
ENSG00000227096	0	0	0	0	0	0
ENSG00000227097	34	31	37	32	46	48
ENSG00000227098	1	2	0	0	0	2
ENSG00000227101	1	0	1	0	1	0
ENSG00000227102	0	0	0	0	0	0
ENSG00000227104	0	0	0	0	0	0
ENSG00000227105	2	0	2	2	2	3
ENSG00000227107	14	8	11	4	0	1
ENSG00000227108	0	0	0	0	0	0
ENSG00000227109	0	0	0	0	0	0
ENSG00000227110	8	8	11	7	9	7
ENSG00000227113	0	0	0	0	0	0
ENSG00000227115	0	0	0	0	0	0
ENSG00000227117	0	1	3	4	3	2
ENSG00000227118	11	13	8	10	14	10
ENSG00000227120	0	0	0	0	0	0
ENSG00000227121	268	43	250	37	101	46
ENSG00000227123	1	0	4	3	2	4
ENSG00000227124	96	66	113	62	82	80
ENSG00000227125	0	0	0	0	0	0
ENSG00000227128	0	0	0	1	1	0
ENSG00000227131	0	0	0	0	0	0
ENSG00000227133	0	1	0	2	0	1
ENSG00000227134	0	0	0	0	0	0
ENSG00000227138	0	0	0	0	0	0
ENSG00000227139	0	0	0	0	0	0
ENSG00000227140	0	0	0	0	0	0
ENSG00000227141	1	0	4	2	2	1
ENSG00000227143	0	0	0	0	0	0
ENSG00000227145	9	12	17	10	11	2
ENSG00000227148	1	0	0	2	0	0
ENSG00000227149	0	0	0	0	0	0
ENSG00000227150	0	0	0	0	0	0
ENSG00000227151	0	0	0	0	0	0
ENSG00000227152	0	0	0	0	0	0
ENSG00000227154	0	0	0	0	0	0
ENSG00000227155	24	2	13	8	9	7
ENSG00000227157	0	1	0	0	0	0
ENSG00000227158	0	0	0	0	0	1
ENSG00000227159	0	0	0	0	0	0
ENSG00000227160	0	0	0	0	0	0
ENSG00000227161	0	0	2	0	1	0
ENSG00000227163	0	0	1	1	2	0
ENSG00000227165	6	2	10	2	7	3
ENSG00000227166	0	0	0	0	0	0
ENSG00000227167	0	0	0	0	0	0
ENSG00000227169	0	0	0	0	0	0
ENSG00000227170	0	0	0	1	0	0
ENSG00000227172	4	6	7	3	3	2
ENSG00000227173	2	3	3	4	4	3
ENSG00000227175	2	3	2	2	0	1
ENSG00000227176	11	2	5	7	4	9
ENSG00000227177	0	0	0	0	0	0
ENSG00000227179	0	0	0	0	0	0
ENSG00000227180	0	0	0	0	0	0
ENSG00000227181	0	0	0	0	0	0
ENSG00000227182	0	0	0	0	0	0
ENSG00000227183	2	0	0	0	2	0
ENSG00000227186	0	1	0	0	0	0
ENSG00000227187	0	0	0	0	0	0
ENSG00000227188	0	0	0	1	0	0
ENSG00000227189	7	6	5	3	2	3
ENSG00000227191	68	37	93	72	141	64
ENSG00000227193	3	1	2	2	2	6
ENSG00000227195	0	0	0	0	0	0
ENSG00000227196	0	0	0	0	0	0
ENSG00000227197	0	0	0	0	1	2
ENSG00000227198	0	0	0	0	0	0
ENSG00000227199	15	17	23	11	21	8
ENSG00000227200	7	4	7	4	10	2
ENSG00000227201	1	3	0	1	2	1
ENSG00000227203	0	0	0	0	0	0
ENSG00000227204	0	0	0	0	0	0
ENSG00000227205	1	0	1	0	0	0
ENSG00000227206	0	0	0	0	0	0
ENSG00000227207	0	0	0	0	0	0
ENSG00000227209	0	0	0	0	0	0
ENSG00000227210	28	5	22	2	9	5
ENSG00000227211	0	0	0	0	1	0
ENSG00000227212	3	1	0	0	0	1
ENSG00000227213	1	0	1	0	0	0
ENSG00000227214	0	0	0	0	0	0
ENSG00000227215	1	0	0	0	0	0
ENSG00000227217	3	0	2	1	1	0
ENSG00000227218	21	31	95	40	59	13
ENSG00000227224	0	0	0	0	0	0
ENSG00000227225	0	0	0	0	0	0
ENSG00000227227	0	0	0	1	0	0
ENSG00000227230	0	0	0	0	0	0
ENSG00000227232	0	0	0	0	0	0
ENSG00000227233	0	0	0	0	0	0
ENSG00000227234	0	0	0	0	0	0
ENSG00000227236	0	0	2	1	0	0
ENSG00000227237	0	0	0	0	0	1
ENSG00000227238	0	0	0	0	0	0
ENSG00000227240	2	1	2	1	10	0
ENSG00000227241	0	0	0	0	0	0
ENSG00000227242	4	3	0	0	4	0
ENSG00000227243	0	0	0	0	0	0
ENSG00000227244	0	0	0	0	0	0
ENSG00000227245	0	0	0	0	0	0
ENSG00000227247	0	0	0	0	0	0
ENSG00000227248	0	0	1	0	1	2
ENSG00000227249	2	0	0	0	0	0
ENSG00000227251	0	0	0	0	0	0
ENSG00000227252	44	25	30	26	21	38
ENSG00000227253	7	6	10	7	4	3
ENSG00000227254	0	0	0	0	0	0
ENSG00000227255	0	0	0	0	0	0
ENSG00000227256	26	18	24	16	14	8
ENSG00000227257	0	0	0	0	0	0
ENSG00000227258	12	95	49	25	5	19
ENSG00000227259	0	0	1	0	0	0
ENSG00000227260	4	1	1	0	0	1
ENSG00000227261	0	0	0	0	0	0
ENSG00000227262	0	0	0	0	0	0
ENSG00000227264	0	0	0	0	0	0
ENSG00000227265	0	0	0	0	0	0
ENSG00000227267	3	0	0	0	0	1
ENSG00000227268	25	9	14	9	13	9
ENSG00000227269	2	0	1	0	1	0
ENSG00000227270	0	0	0	0	0	0
ENSG00000227271	0	0	0	0	0	0
ENSG00000227274	0	0	0	0	0	1
ENSG00000227275	0	0	0	0	0	0
ENSG00000227278	0	0	0	0	0	1
ENSG00000227279	0	2	0	0	0	0
ENSG00000227282	0	0	0	0	0	0
ENSG00000227283	0	0	0	0	0	0
ENSG00000227284	0	0	0	2	0	0
ENSG00000227288	8	2	6	3	4	0
ENSG00000227289	0	3	2	0	0	0
ENSG00000227290	0	1	1	1	0	0
ENSG00000227291	0	0	0	0	1	0
ENSG00000227292	6	41	5	15	4	31
ENSG00000227293	0	0	1	0	1	0
ENSG00000227294	1	0	0	0	0	0
ENSG00000227295	7	4	2	15	10	10
ENSG00000227297	0	1	1	0	0	0
ENSG00000227298	0	0	0	0	0	0
ENSG00000227300	0	0	0	0	0	0
ENSG00000227301	0	0	0	0	0	0
ENSG00000227302	0	0	0	0	0	0
ENSG00000227303	0	0	0	0	0	0
ENSG00000227304	0	0	0	0	0	0
ENSG00000227306	0	0	0	0	0	0
ENSG00000227307	0	0	0	0	0	0
ENSG00000227308	0	0	2	3	5	0
ENSG00000227309	8	7	8	7	8	7
ENSG00000227311	3	1	1	0	1	3
ENSG00000227312	1	8	8	8	4	7
ENSG00000227313	1	0	0	0	2	1
ENSG00000227321	1	0	0	0	0	0
ENSG00000227329	5	1	0	0	0	1
ENSG00000227330	1	0	3	0	0	0
ENSG00000227331	4	1	0	0	0	1
ENSG00000227335	0	0	0	0	0	0
ENSG00000227336	1	0	0	0	0	0
ENSG00000227337	1	2	0	1	3	2
ENSG00000227338	0	0	0	0	0	0
ENSG00000227339	3	3	1	2	1	3
ENSG00000227342	0	0	0	0	0	0
ENSG00000227343	1	0	0	0	0	0
ENSG00000227344	3	0	3	0	0	0
ENSG00000227345	230	150	165	170	193	180
ENSG00000227347	13	11	11	13	15	12
ENSG00000227348	1	0	0	0	0	0
ENSG00000227349	0	0	0	0	0	0
ENSG00000227350	0	0	0	0	0	0
ENSG00000227351	1	0	0	0	1	0
ENSG00000227352	0	0	1	0	0	0
ENSG00000227353	0	0	0	0	0	0
ENSG00000227354	210	42	72	76	62	75
ENSG00000227355	21	7	17	9	21	18
ENSG00000227356	3	1	3	2	6	2
ENSG00000227358	0	0	0	0	0	0
ENSG00000227359	14	18	10	23	14	9
ENSG00000227360	0	1	0	1	2	0
ENSG00000227361	1	0	1	0	0	1
ENSG00000227364	0	0	0	0	0	0
ENSG00000227365	0	0	0	0	0	0
ENSG00000227367	1	0	0	0	0	0
ENSG00000227368	1	0	1	0	0	1
ENSG00000227370	0	2	0	0	0	0
ENSG00000227371	0	0	0	0	0	0
ENSG00000227372	0	0	0	0	0	0
ENSG00000227373	2	1	5	3	9	5
ENSG00000227374	0	0	0	0	0	0
ENSG00000227375	3	6	13	4	12	0
ENSG00000227376	4	3	8	3	7	10
ENSG00000227379	5	9	3	1	1	4
ENSG00000227382	4	3	4	1	3	2
ENSG00000227383	0	1	0	2	0	0
ENSG00000227386	0	0	0	0	0	0
ENSG00000227388	77	99	75	112	41	32
ENSG00000227391	0	0	0	1	0	0
ENSG00000227392	26	35	13	46	12	43
ENSG00000227393	0	0	1	0	0	0
ENSG00000227394	5	1	0	0	0	1
ENSG00000227395	0	0	0	0	0	0
ENSG00000227397	0	0	0	0	0	0
ENSG00000227398	75	79	85	92	82	52
ENSG00000227399	1	0	0	0	2	0
ENSG00000227400	0	0	0	0	0	0
ENSG00000227401	1	2	0	2	0	1
ENSG00000227403	111	48	83	67	110	8
ENSG00000227404	1	0	2	0	0	3
ENSG00000227406	0	0	0	0	0	0
ENSG00000227407	0	0	0	0	0	0
ENSG00000227408	0	0	0	0	0	0
ENSG00000227409	0	1	0	1	0	0
ENSG00000227411	0	0	0	0	0	0
ENSG00000227412	0	0	0	2	1	0
ENSG00000227413	3	1	1	0	0	0
ENSG00000227416	1	0	0	2	1	1
ENSG00000227417	2	0	1	0	0	0
ENSG00000227418	0	0	0	0	1	0
ENSG00000227421	1	0	0	1	3	0
ENSG00000227423	0	0	0	0	0	0
ENSG00000227425	0	0	0	0	1	1
ENSG00000227426	0	0	0	0	0	0
ENSG00000227427	0	0	1	0	0	0
ENSG00000227430	0	0	0	0	0	0
ENSG00000227431	3	1	0	1	2	0
ENSG00000227432	0	0	0	0	0	0
ENSG00000227433	0	0	0	0	0	0
ENSG00000227434	0	0	0	0	0	0
ENSG00000227436	7	7	2	1	3	3
ENSG00000227437	1	0	0	0	0	0
ENSG00000227438	2	1	0	2	0	0
ENSG00000227439	0	0	0	0	0	0
ENSG00000227440	0	3	6	5	3	3
ENSG00000227443	0	0	0	0	0	0
ENSG00000227444	0	0	0	0	0	0
ENSG00000227445	0	0	0	0	0	0
ENSG00000227447	0	0	0	0	0	0
ENSG00000227449	0	0	0	0	0	0
ENSG00000227453	0	0	0	0	0	1
ENSG00000227454	1	0	0	2	2	0
ENSG00000227455	0	0	0	0	1	0
ENSG00000227456	50	25	19	29	9	13
ENSG00000227459	0	0	0	0	0	0
ENSG00000227462	0	0	0	0	0	0
ENSG00000227463	0	0	0	0	0	0
ENSG00000227465	0	0	0	0	0	0
ENSG00000227466	0	0	0	0	0	0
ENSG00000227467	9	10	19	4	7	7
ENSG00000227470	0	0	0	0	1	0
ENSG00000227471	0	0	0	1	0	0
ENSG00000227473	20	6	2	3	1	1
ENSG00000227474	0	0	0	1	0	0
ENSG00000227475	0	0	0	0	0	0
ENSG00000227477	8	2	2	1	1	1
ENSG00000227479	10	1	11	2	3	5
ENSG00000227480	0	0	0	0	0	1
ENSG00000227481	2	0	0	0	0	0
ENSG00000227482	0	1	0	1	0	0
ENSG00000227484	4	1	0	0	0	1
ENSG00000227485	0	0	0	0	0	1
ENSG00000227486	55	46	65	57	42	38
ENSG00000227487	24	9	19	0	23	2
ENSG00000227488	0	0	0	0	0	0
ENSG00000227489	0	0	0	0	1	0
ENSG00000227491	1	0	0	0	0	0
ENSG00000227492	38	24	50	21	23	17
ENSG00000227493	0	0	0	0	0	0
ENSG00000227494	0	0	0	0	0	0
ENSG00000227495	21	12	19	16	26	8
ENSG00000227496	0	2	0	0	0	1
ENSG00000227497	0	0	0	0	0	0
ENSG00000227498	0	0	0	0	0	0
ENSG00000227499	0	0	0	0	0	0
ENSG00000227500	1136	952	958	1159	766	935
ENSG00000227502	23	38	24	24	41	12
ENSG00000227505	0	1	1	0	2	1
ENSG00000227507	0	0	0	0	0	0
ENSG00000227508	0	0	3	0	1	0
ENSG00000227509	0	0	0	0	0	0
ENSG00000227510	0	0	0	0	0	0
ENSG00000227511	0	0	0	0	0	0
ENSG00000227512	7	2	2	0	1	0
ENSG00000227513	1	0	1	0	0	1
ENSG00000227514	0	0	0	0	0	0
ENSG00000227515	0	0	0	0	0	0
ENSG00000227516	1	0	2	0	2	0
ENSG00000227517	1	20	11	32	10	5
ENSG00000227518	0	0	1	1	3	0
ENSG00000227519	0	0	0	0	0	0
ENSG00000227521	0	0	0	0	1	0
ENSG00000227523	1	0	0	0	0	0
ENSG00000227525	2	1	1	2	3	2
ENSG00000227527	9	7	13	5	14	2
ENSG00000227528	0	0	0	0	1	0
ENSG00000227531	3	0	1	4	4	0
ENSG00000227532	0	0	0	0	0	0
ENSG00000227533	17	14	26	17	26	15
ENSG00000227534	7	9	4	1	1	8
ENSG00000227535	1	0	0	1	0	0
ENSG00000227536	3	4	5	2	1	2
ENSG00000227537	0	0	0	0	0	0
ENSG00000227538	0	0	0	0	0	0
ENSG00000227541	3	0	0	0	0	1
ENSG00000227542	7	5	4	4	4	12
ENSG00000227543	71	29	41	28	16	17
ENSG00000227544	5	9	13	6	9	2
ENSG00000227545	0	0	0	0	0	0
ENSG00000227547	0	0	0	0	0	0
ENSG00000227549	2	1	0	0	0	0
ENSG00000227550	0	0	0	0	0	0
ENSG00000227551	0	0	0	0	0	0
ENSG00000227554	0	0	0	0	1	0
ENSG00000227555	0	0	0	0	0	0
ENSG00000227556	0	0	0	0	0	0
ENSG00000227557	0	0	0	0	0	0
ENSG00000227560	0	5	7	2	4	0
ENSG00000227562	0	0	0	0	0	0
ENSG00000227563	0	0	0	0	0	1
ENSG00000227564	0	0	0	0	0	1
ENSG00000227568	0	0	0	0	0	0
ENSG00000227573	1	1	0	0	1	0
ENSG00000227574	0	0	0	0	0	0
ENSG00000227578	0	0	0	0	0	0
ENSG00000227579	0	0	0	0	0	0
ENSG00000227581	4	1	1	4	4	2
ENSG00000227582	1	4	3	0	3	0
ENSG00000227583	2	0	0	1	1	0
ENSG00000227584	0	0	0	0	0	0
ENSG00000227585	0	0	0	0	0	0
ENSG00000227586	1	1	1	1	2	2
ENSG00000227588	0	0	0	0	0	0
ENSG00000227589	0	0	3	0	2	1
ENSG00000227590	0	0	0	0	0	0
ENSG00000227591	5	5	4	6	8	5
ENSG00000227592	0	0	0	0	0	0
ENSG00000227593	1	0	1	0	0	0
ENSG00000227597	0	0	0	0	1	0
ENSG00000227598	11	6	12	8	6	6
ENSG00000227599	0	0	0	0	0	0
ENSG00000227602	0	0	0	0	0	0
ENSG00000227604	1	0	0	0	0	0
ENSG00000227606	0	0	0	0	0	1
ENSG00000227607	0	0	0	0	0	0
ENSG00000227609	0	0	0	0	0	0
ENSG00000227610	3	2	3	0	0	0
ENSG00000227611	0	0	0	0	0	0
ENSG00000227613	0	0	0	0	0	0
ENSG00000227615	30	12	21	22	27	36
ENSG00000227616	0	0	0	0	0	0
ENSG00000227617	1	0	1	1	5	2
ENSG00000227619	3	3	5	4	4	5
ENSG00000227620	1	0	0	0	0	0
ENSG00000227621	3	1	1	2	2	2
ENSG00000227623	0	0	0	0	0	0
ENSG00000227624	0	0	0	0	0	0
ENSG00000227625	0	1	0	0	1	0
ENSG00000227627	12	1	4	1	3	1
ENSG00000227629	0	0	0	0	0	0
ENSG00000227630	12	10	14	12	17	8
ENSG00000227632	0	0	0	0	0	0
ENSG00000227633	0	0	0	0	0	0
ENSG00000227634	4	4	2	1	6	2
ENSG00000227635	0	0	0	0	0	0
ENSG00000227638	10	5	0	5	2	0
ENSG00000227640	6	1	6	3	1	0
ENSG00000227644	0	0	0	0	0	0
ENSG00000227645	0	0	0	0	0	0
ENSG00000227646	0	0	1	0	0	1
ENSG00000227649	0	0	0	0	0	0
ENSG00000227653	0	0	0	0	0	0
ENSG00000227657	0	0	0	1	0	0
ENSG00000227658	1	0	0	0	1	0
ENSG00000227659	0	0	0	0	0	0
ENSG00000227660	0	2	1	0	1	0
ENSG00000227661	0	0	0	0	0	0
ENSG00000227663	0	0	0	0	0	0
ENSG00000227666	0	0	0	0	1	0
ENSG00000227667	0	0	0	0	0	0
ENSG00000227671	0	0	0	0	0	0
ENSG00000227673	1	0	0	0	0	0
ENSG00000227674	0	0	0	0	1	2
ENSG00000227676	1	0	2	1	0	0
ENSG00000227678	11	4	12	13	6	3
ENSG00000227679	0	0	0	0	0	0
ENSG00000227680	0	0	0	0	0	1
ENSG00000227681	0	0	0	1	0	0
ENSG00000227682	2	1	2	1	6	6
ENSG00000227684	0	0	0	0	0	0
ENSG00000227685	1	1	2	0	2	0
ENSG00000227687	0	0	0	0	0	0
ENSG00000227688	3	0	5	1	11	2
ENSG00000227689	0	0	0	0	0	0
ENSG00000227692	0	0	0	0	0	0
ENSG00000227693	0	0	0	0	0	0
ENSG00000227694	4	2	3	2	3	4
ENSG00000227695	28	3	4	6	17	42
ENSG00000227698	8	5	9	1	4	2
ENSG00000227700	0	0	0	0	0	0
ENSG00000227702	0	0	0	1	0	1
ENSG00000227704	1	3	2	3	2	2
ENSG00000227705	2	2	7	0	5	0
ENSG00000227706	0	3	0	0	1	1
ENSG00000227707	0	0	0	0	0	0
ENSG00000227708	0	0	0	0	1	0
ENSG00000227709	9	5	6	4	9	8
ENSG00000227710	0	0	0	0	0	0
ENSG00000227711	0	0	0	1	0	0
ENSG00000227712	27	14	18	10	19	2
ENSG00000227713	2	1	0	4	4	0
ENSG00000227714	0	0	0	0	0	0
ENSG00000227716	1	0	0	0	0	1
ENSG00000227717	0	0	0	0	0	0
ENSG00000227718	0	0	0	0	0	0
ENSG00000227719	21	28	43	31	21	19
ENSG00000227721	0	0	0	0	0	0
ENSG00000227722	0	0	0	0	0	0
ENSG00000227723	0	0	0	0	0	0
ENSG00000227725	3	4	4	3	4	2
ENSG00000227726	0	1	0	0	1	0
ENSG00000227728	0	0	0	0	0	0
ENSG00000227729	0	0	0	0	0	0
ENSG00000227730	2	1	0	0	0	0
ENSG00000227733	1	2	0	4	2	2
ENSG00000227734	0	0	0	0	1	0
ENSG00000227735	0	1	0	0	0	0
ENSG00000227736	0	0	0	0	0	0
ENSG00000227737	0	0	0	0	0	0
ENSG00000227738	0	0	0	0	0	0
ENSG00000227740	5	7	9	4	7	6
ENSG00000227741	1	2	0	1	2	2
ENSG00000227742	0	0	0	0	1	0
ENSG00000227743	0	0	0	1	2	0
ENSG00000227744	1	1	0	2	0	0
ENSG00000227745	0	0	0	0	0	0
ENSG00000227747	0	0	0	0	0	0
ENSG00000227748	1	1	3	0	3	1
ENSG00000227751	0	0	0	0	0	0
ENSG00000227753	1	0	0	0	0	0
ENSG00000227755	0	0	0	0	0	0
ENSG00000227757	1	0	0	1	0	1
ENSG00000227758	0	0	0	0	0	0
ENSG00000227759	2	1	0	0	0	0
ENSG00000227760	0	0	0	0	0	0
ENSG00000227762	0	0	0	0	0	0
ENSG00000227764	0	0	0	0	0	0
ENSG00000227765	0	0	0	0	0	0
ENSG00000227766	0	0	0	0	0	0
ENSG00000227769	2	1	1	1	3	0
ENSG00000227770	0	0	0	1	0	0
ENSG00000227773	1	0	0	0	0	0
ENSG00000227775	0	0	0	0	0	0
ENSG00000227776	2	0	0	0	0	0
ENSG00000227777	0	0	0	0	0	0
ENSG00000227779	0	6	0	0	0	1
ENSG00000227782	42	42	43	37	23	32
ENSG00000227784	0	0	0	0	0	0
ENSG00000227785	0	0	0	0	0	0
ENSG00000227788	4	2	5	11	9	4
ENSG00000227789	0	0	0	0	0	0
ENSG00000227790	0	0	0	0	0	0
ENSG00000227791	1	1	2	1	3	4
ENSG00000227795	0	4	4	0	0	3
ENSG00000227799	21	10	12	15	19	13
ENSG00000227800	0	0	0	0	0	0
ENSG00000227802	0	0	0	0	0	0
ENSG00000227803	4	4	4	2	7	10
ENSG00000227805	1	5	10	6	6	2
ENSG00000227806	0	0	0	0	0	0
ENSG00000227809	0	0	0	0	0	0
ENSG00000227811	3	1	0	2	2	1
ENSG00000227813	1	2	3	0	1	1
ENSG00000227814	0	0	0	0	1	0
ENSG00000227815	0	0	0	0	0	0
ENSG00000227817	0	0	0	0	0	0
ENSG00000227818	0	0	0	0	0	0
ENSG00000227824	0	0	0	0	0	0
ENSG00000227825	0	0	0	0	0	0
ENSG00000227827	0	1	0	0	0	1
ENSG00000227830	0	0	0	0	0	0
ENSG00000227832	0	0	0	2	0	0
ENSG00000227834	0	0	1	0	1	1
ENSG00000227835	0	0	0	0	0	0
ENSG00000227836	4	7	20	3	20	1
ENSG00000227837	0	0	0	0	0	0
ENSG00000227838	0	0	0	0	0	0
ENSG00000227840	0	0	0	0	0	0
